feature,xgb_importance
sku_concentration_roll10_max,0.0006262214679736644
sku_concentration_roll3_min,0.0006248911027796567
avg_trip_distance_scen_std,0.0006246472359634936
sku_concentration_scen_max,0.0006217976624611765
robot_idle_roll5_std,0.0006214688415639103
congestion_score_lag5,0.0006210537976585329
battery_cv_roll3_max,0.0006195464986376465
robot_total_diff1,0.0006182265933603048
order_inflow_15m_scen_min,0.0006181122036650777
battery_cv_roll3_mean,0.0006179809919558465
avg_trip_distance_lag3,0.0006176932714879513
low_battery_ratio_diff2,0.0006158665404655039
outbound_truck_wait_min_scen_min,0.0006152028916403651
battery_cv_roll5_min,0.0006143401842564344
battery_risk_lag5,0.0006138418451882899
robot_efficiency_lag4,0.0006129865534603596
battery_risk_roll3_std,0.0006116879987530411
congestion_score_scen_min,0.000609961076406762
battery_risk_lag3,0.0006092966767027974
avg_trip_distance_lag1,0.0006092519848607481
robot_total_diff2,0.0006081015453673899
order_inflow_15m_lag1,0.0006069084745831787
day_of_week_X_timeslot_te,0.0006058884784579277
robot_active_roll10_min,0.0006054338999092578
robot_idle_lag1,0.0006053447839803993
robot_active_lag3,0.0006051046773791313
battery_cv_diff1,0.0006042992696166039
order_inflow_15m_roll10_std,0.0006035092868842184
outbound_truck_wait_min_roll10_min,0.0006018923013471067
order_inflow_15m_lag3,0.0006012009223923087
battery_risk_diff2,0.000601190235465765
outbound_truck_wait_min_roll10_mean,0.0005994418752379715
battery_risk_lag2,0.0005990823614411056
outbound_truck_wait_min_scen_std,0.0005974779487587512
robot_active_diff1,0.0005961964605376124
avg_trip_distance_roll3_mean,0.0005959597299806773
outbound_truck_wait_min_roll10_max,0.0005959108006209135
layout_id_X_layout_type_te,0.0005925549194216728
robot_active_lag4,0.0005921895848587155
robot_idle_diff2,0.0005917822883930058
robot_efficiency_roll10_std,0.0005914633627980947
robot_total_roll10_max,0.0005909605708438904
robot_efficiency_lag5,0.0005903611076064408
layout_type,0.0005895825102925301
battery_cv_roll10_min,0.0005888018291443587
