feature,xgb_importance
robot_efficiency_roll3_min,0.0009403968346305191
battery_cv_roll10_min,0.0009389421087689698
outbound_truck_wait_min_ewm_mean,0.0009365897858515382
pack_utilization_roll5_max,0.0009353598929010331
bottle_neck_roll10_std,0.0009275505784898996
ts_x_order_per_station,0.0009268252179026604
bottle_neck_roll3_max,0.0009259952348656952
order_per_station_diff2,0.0009232461801730096
timeslot_te,0.0009230392752215266
risk_index_roll10_std,0.0009217932936735451
outbound_truck_wait_min_roll5_min,0.0009161325870081782
order_per_station_scen_rank,0.0009154234197922051
robot_active_ewm_mean,0.0009136468055658042
battery_cv_lag2,0.0009099429473280907
shift_hour_te,0.0009057651041075587
layout_type_X_shift_hour_te,0.0009044138016179204
battery_risk_roll10_mean,0.0009033851325511933
risk_index_lag5,0.0009018780663609504
outbound_truck_wait_min_roll5_max,0.0009009891655296087
robot_active_roll5_max,0.0009000346763059497
battery_risk_roll10_min,0.000891900493297726
order_pressure_roll5_min,0.0008885886170901358
robot_idle,0.0008866881602443754
bottle_neck_roll5_mean,0.0008832784951664507
order_per_station_roll5_std,0.0008801849209703505
max_zone_density_roll5_max,0.0008768670610152185
vertical_utilization,0.0008757204632274806
order_pressure_roll5_mean,0.0008723815437406302
battery_risk_lag5,0.0008699020021595061
robot_active_roll3_min,0.0008688616333529353
low_battery_ratio_roll10_min,0.0008672710857354105
cong_x_pack,0.0008662780397571624
battery_risk_roll5_mean,0.0008627716335467995
congestion_score_roll5_max,0.000861579505726695
robot_efficiency_roll3_max,0.0008598497253842652
congestion_score_roll10_mean,0.0008597053238190711
battery_cv_roll5_min,0.0008589291363023221
max_zone_density_roll3_mean,0.0008577766246162355
order_per_station_lag1,0.0008568407385610044
order_pressure_lag1,0.0008545047254301608
max_zone_density_lag1,0.000853206601459533
max_zone_density_roll3_max,0.0008530111517757177
battery_risk,0.0008521675248630345
cross_dock_ratio,0.0008500092662870884
pick_list_length_avg,0.0008488478371873498
day_of_week_te,0.0008460545795969665
low_battery_ratio_roll3_mean,0.0008455566829070448
outbound_truck_wait_min_roll5_mean,0.0008448638254776597
low_battery_ratio_roll5_min,0.0008425124455243349
order_inflow_15m_roll5_max,0.0008386443601921201
layout_id_X_shift_hour_te,0.000838580820709467
pack_utilization_roll3_max,0.0008375171688385308
robot_idle_lag2,0.0008356153964996337
low_battery_ratio_lag3,0.000834841257892549
order_pressure_roll10_mean,0.0008337952895089984
robot_efficiency_roll3_mean,0.000832100841216743
robot_efficiency_lag3,0.0008310374454595148
congestion_score_roll10_std,0.0008302355301566422
robot_efficiency_lag5,0.0008283409522846341
congestion_score_roll5_min,0.00082804961130023
order_pressure_roll3_min,0.0008279933244921267
storage_density_pct,0.0008278817753307521
path_optimization_score,0.0008273628307506442
backorder_ratio,0.0008270428050309419
quality_check_rate,0.0008224458317272366
robot_idle_lag1,0.0008206895552575588
battery_cv_roll3_min,0.0008173014735803008
order_pressure_roll3_mean,0.000817228143569082
battery_risk_lag3,0.000816423213109374
low_battery_ratio_roll3_min,0.0008130562026053667
order_inflow_15m_ewm_mean,0.0008127052336931228
racking_height_avg_m,0.0008110504015348852
avg_idle_duration_min,0.0008099726517684757
pack_utilization_roll3_mean,0.0008094480028375984
bulk_order_ratio,0.0008073910372331739
ts_x_pack_utilization,0.0008064743946306407
battery_cv_roll3_max,0.0008039747248403728
max_zone_density_roll10_std,0.0008022248628549277
robot_efficiency_lag4,0.0008014953811652959
v13_sqrt_order_inflow,0.0008013263926841318
ups_battery_pct,0.0008008548873476684
bottle_neck_roll3_mean,0.0008003084803931415
battery_cv_roll5_mean,0.0007998076849617064
agv_task_success_rate,0.0007985559641383588
order_per_station_diff1,0.0007954970933496952
battery_risk_roll10_std,0.0007951811887323857
safety_score_monthly,0.0007945947232656181
pack_utilization_lag5,0.0007945365854538977
outbound_truck_wait_min_roll3_min,0.0007944131502881646
dock_to_stock_hours,0.0007933323038741946
